#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.021699  0.499949  0.002900
     911  0.021851  0.499725  0.002900
     921  0.021895  0.499118  0.002904
     931  0.021884  0.498602  0.002908
     941  0.021836  0.498111  0.002910
     951  0.021755  0.497644  0.002910
     961  0.021709  0.497222  0.002909
     971  0.021692  0.496822  0.002908
     981  0.021541  0.496304  0.002910
     991  0.021622  0.495498  0.002915
     901  0.067059  0.498677  0.044354
     911  0.066745  0.497766  0.044296
     921  0.066164  0.496699  0.044242
     931  0.065878  0.495696  0.044165
     941  0.065506  0.494685  0.044071
     951  0.065083  0.493624  0.043984
     961  0.064801  0.492609  0.043882
     971  0.064592  0.491671  0.043770
     981  0.064324  0.490766  0.043646
     991  0.064117  0.489886  0.043523
    2701  0.391585  0.666631  0.000792
    2711  0.391578  0.666631  0.000793
    2721  0.391568  0.666631  0.000793
    2731  0.391558  0.666631  0.000794
    2741  0.391551  0.666631  0.000795
    2751  0.391546  0.666631  0.000795
    2761  0.391550  0.666631  0.000796
    2771  0.391555  0.666631  0.000797
    2781  0.391557  0.666631  0.000797
    2791  0.391565  0.666631  0.000798
    2801  0.391572  0.666631  0.000798
    2811  0.391580  0.666631  0.000798
    2821  0.391593  0.666631  0.000799
    2831  0.391600  0.666631  0.000799
    2841  0.391607  0.666631  0.000799
    2851  0.391617  0.666631  0.000799
    2861  0.391621  0.666631  0.000800
    2871  0.391626  0.666631  0.000800
    2881  0.391623  0.666631  0.000800
    2891  0.391621  0.666631  0.000800
    2901  0.391620  0.666631  0.000800
    2911  0.391617  0.666631  0.000800
    2921  0.391610  0.666631  0.000800
    2931  0.391602  0.666631  0.000800
    2941  0.391590  0.666631  0.000800
    2951  0.391575  0.666631  0.000800
    2961  0.391563  0.666631  0.000801
    2971  0.391555  0.666631  0.000801
    2981  0.391542  0.666631  0.000801
    2991  0.391535  0.666631  0.000801
