#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.021220  0.414003  0.003154
     911  0.021686  0.411796  0.003182
     921  0.021622  0.409883  0.003203
     931  0.021786  0.408390  0.003223
     941  0.021808  0.407217  0.003240
     951  0.021739  0.406162  0.003255
     961  0.021547  0.404957  0.003268
     971  0.021540  0.403981  0.003279
     981  0.021521  0.403187  0.003286
     991  0.021541  0.402622  0.003291
     901  0.060296  0.471551  0.034817
     911  0.060846  0.471057  0.035005
     921  0.061500  0.470615  0.035221
     931  0.061929  0.470128  0.035453
     941  0.062041  0.469854  0.035639
     951  0.062066  0.469708  0.035787
     961  0.061998  0.469602  0.035909
     971  0.061932  0.469578  0.035989
     981  0.061687  0.469520  0.036040
     991  0.061516  0.469469  0.036065
    2701  0.395058  0.666629  0.000911
    2711  0.395055  0.666629  0.000911
    2721  0.395051  0.666629  0.000911
    2731  0.395046  0.666629  0.000911
    2741  0.395041  0.666629  0.000910
    2751  0.395034  0.666629  0.000910
    2761  0.395032  0.666629  0.000910
    2771  0.395035  0.666629  0.000909
    2781  0.395038  0.666629  0.000909
    2791  0.395043  0.666629  0.000908
    2801  0.395046  0.666629  0.000908
    2811  0.395043  0.666629  0.000907
    2821  0.395049  0.666629  0.000906
    2831  0.395056  0.666629  0.000906
    2841  0.395060  0.666629  0.000905
    2851  0.395055  0.666629  0.000905
    2861  0.395045  0.666629  0.000904
    2871  0.395038  0.666629  0.000904
    2881  0.395027  0.666629  0.000904
    2891  0.395024  0.666629  0.000905
    2901  0.395021  0.666629  0.000906
    2911  0.395022  0.666629  0.000907
    2921  0.395016  0.666629  0.000909
    2931  0.395010  0.666629  0.000910
    2941  0.395005  0.666629  0.000912
    2951  0.395003  0.666629  0.000914
    2961  0.395004  0.666629  0.000916
    2971  0.395015  0.666629  0.000918
    2981  0.395025  0.666629  0.000920
    2991  0.395028  0.666629  0.000922
