#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.023424  0.485906  0.003204
     911  0.023333  0.486072  0.003202
     921  0.023261  0.486202  0.003199
     931  0.023067  0.486023  0.003201
     941  0.023078  0.485983  0.003201
     951  0.023102  0.486077  0.003198
     961  0.022950  0.486019  0.003197
     971  0.022992  0.485828  0.003198
     981  0.023044  0.485637  0.003200
     991  0.022906  0.485350  0.003201
     901  0.071437  0.540707  0.035809
     911  0.070799  0.539291  0.036104
     921  0.070190  0.537804  0.036376
     931  0.069356  0.536124  0.036680
     941  0.068499  0.534244  0.037006
     951  0.067870  0.532304  0.037314
     961  0.067153  0.530255  0.037620
     971  0.066345  0.528098  0.037960
     981  0.065704  0.525879  0.038287
     991  0.064925  0.523544  0.038628
    2701  0.399213  0.666619  0.001261
    2711  0.399214  0.666620  0.001260
    2721  0.399214  0.666620  0.001258
    2731  0.399212  0.666620  0.001257
    2741  0.399208  0.666620  0.001256
    2751  0.399203  0.666620  0.001254
    2761  0.399204  0.666620  0.001253
    2771  0.399204  0.666620  0.001252
    2781  0.399206  0.666620  0.001250
    2791  0.399211  0.666620  0.001249
    2801  0.399213  0.666620  0.001248
    2811  0.399215  0.666620  0.001247
    2821  0.399211  0.666620  0.001246
    2831  0.399215  0.666620  0.001244
    2841  0.399220  0.666620  0.001243
    2851  0.399227  0.666620  0.001241
    2861  0.399231  0.666620  0.001240
    2871  0.399231  0.666620  0.001239
    2881  0.399235  0.666620  0.001237
    2891  0.399242  0.666620  0.001236
    2901  0.399249  0.666620  0.001235
    2911  0.399256  0.666621  0.001233
    2921  0.399255  0.666621  0.001232
    2931  0.399255  0.666621  0.001231
    2941  0.399258  0.666621  0.001229
    2951  0.399259  0.666621  0.001228
    2961  0.399256  0.666621  0.001226
    2971  0.399252  0.666621  0.001225
    2981  0.399254  0.666621  0.001223
    2991  0.399249  0.666621  0.001222
