#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.021649  0.442236  0.003179
     911  0.021675  0.442310  0.003178
     921  0.021658  0.442478  0.003175
     931  0.021513  0.442465  0.003172
     941  0.021807  0.442350  0.003176
     951  0.021802  0.442377  0.003177
     961  0.021863  0.442559  0.003177
     971  0.021869  0.442859  0.003174
     981  0.021916  0.443231  0.003171
     991  0.021857  0.443539  0.003168
     901  0.062009  0.446037  0.041031
     911  0.061569  0.446209  0.040812
     921  0.061447  0.446268  0.040617
     931  0.060993  0.446139  0.040447
     941  0.060632  0.445893  0.040278
     951  0.060448  0.445670  0.040102
     961  0.060208  0.445429  0.039927
     971  0.060080  0.445251  0.039742
     981  0.059976  0.445135  0.039555
     991  0.059953  0.445100  0.039375
    2701  0.327797  0.666278  0.003142
    2711  0.327789  0.666277  0.003143
    2721  0.327801  0.666277  0.003145
    2731  0.327829  0.666277  0.003146
    2741  0.327838  0.666277  0.003148
    2751  0.327851  0.666277  0.003149
    2761  0.327853  0.666277  0.003149
    2771  0.327842  0.666277  0.003150
    2781  0.327804  0.666276  0.003151
    2791  0.327760  0.666276  0.003152
    2801  0.327739  0.666276  0.003152
    2811  0.327722  0.666276  0.003152
    2821  0.327705  0.666276  0.003152
    2831  0.327705  0.666276  0.003152
    2841  0.327692  0.666276  0.003152
    2851  0.327665  0.666276  0.003152
    2861  0.327644  0.666276  0.003152
    2871  0.327631  0.666276  0.003152
    2881  0.327615  0.666276  0.003152
    2891  0.327606  0.666276  0.003153
    2901  0.327595  0.666276  0.003153
    2911  0.327578  0.666276  0.003153
    2921  0.327539  0.666276  0.003155
    2931  0.327513  0.666276  0.003156
    2941  0.327514  0.666276  0.003157
    2951  0.327545  0.666276  0.003158
    2961  0.327543  0.666275  0.003159
    2971  0.327540  0.666275  0.003160
    2981  0.327543  0.666275  0.003160
    2991  0.327550  0.666275  0.003161
