#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.020327  0.419819  0.003138
     911  0.020242  0.419750  0.003132
     921  0.020216  0.419775  0.003127
     931  0.020272  0.419797  0.003125
     941  0.020487  0.419620  0.003129
     951  0.020375  0.419353  0.003133
     961  0.020292  0.418999  0.003137
     971  0.020511  0.418868  0.003143
     981  0.020704  0.418451  0.003156
     991  0.020528  0.417868  0.003168
     901  0.063918  0.487488  0.035632
     911  0.064802  0.485072  0.036256
     921  0.065387  0.483195  0.036833
     931  0.066010  0.481768  0.037366
     941  0.066574  0.480734  0.037850
     951  0.067238  0.479889  0.038320
     961  0.067937  0.479305  0.038774
     971  0.068030  0.478899  0.039163
     981  0.068300  0.478691  0.039501
     991  0.068637  0.478639  0.039808
    2701  0.205998  0.659446  0.016009
    2711  0.205974  0.659438  0.016023
    2721  0.205905  0.659430  0.016037
    2731  0.205874  0.659423  0.016049
    2741  0.205814  0.659416  0.016060
    2751  0.205769  0.659410  0.016070
    2761  0.205814  0.659404  0.016079
    2771  0.205843  0.659400  0.016086
    2781  0.205802  0.659395  0.016093
    2791  0.205836  0.659389  0.016103
    2801  0.205904  0.659382  0.016118
    2811  0.205865  0.659374  0.016133
    2821  0.205889  0.659367  0.016147
    2831  0.205910  0.659361  0.016160
    2841  0.205948  0.659356  0.016171
    2851  0.206010  0.659351  0.016180
    2861  0.206074  0.659347  0.016189
    2871  0.206152  0.659344  0.016196
    2881  0.206209  0.659341  0.016203
    2891  0.206250  0.659339  0.016208
    2901  0.206334  0.659337  0.016213
    2911  0.206447  0.659335  0.016219
    2921  0.206491  0.659333  0.016224
    2931  0.206485  0.659332  0.016229
    2941  0.206457  0.659330  0.016234
    2951  0.206407  0.659328  0.016240
    2961  0.206355  0.659325  0.016249
    2971  0.206324  0.659322  0.016257
    2981  0.206309  0.659319  0.016265
    2991  0.206296  0.659317  0.016271
