#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.021176  0.442892  0.003245
     911  0.021286  0.443972  0.003237
     921  0.021476  0.445105  0.003232
     931  0.021567  0.446079  0.003231
     941  0.021650  0.447139  0.003231
     951  0.021731  0.448146  0.003230
     961  0.021927  0.449137  0.003231
     971  0.021956  0.449978  0.003233
     981  0.022069  0.450976  0.003233
     991  0.022126  0.451930  0.003233
     901  0.072303  0.500748  0.045729
     911  0.072685  0.501718  0.045643
     921  0.073064  0.502621  0.045591
     931  0.073098  0.503456  0.045533
     941  0.072804  0.504152  0.045485
     951  0.072666  0.504687  0.045455
     961  0.072797  0.505147  0.045423
     971  0.073249  0.505635  0.045400
     981  0.074019  0.506069  0.045426
     991  0.074701  0.506515  0.045478
    2701  0.020560  0.388068  0.003281
    2711  0.020573  0.388182  0.003280
    2721  0.020557  0.388299  0.003278
    2731  0.020605  0.388430  0.003277
    2741  0.020613  0.388589  0.003276
    2751  0.020633  0.388780  0.003274
    2761  0.020601  0.388956  0.003272
    2771  0.020536  0.389089  0.003270
    2781  0.020502  0.389210  0.003268
    2791  0.020501  0.389345  0.003266
    2801  0.020515  0.389497  0.003264
    2811  0.020501  0.389650  0.003262
    2821  0.020480  0.389799  0.003259
    2831  0.020536  0.389983  0.003257
    2841  0.020543  0.390188  0.003254
    2851  0.020636  0.390360  0.003253
    2861  0.020605  0.390518  0.003251
    2871  0.020544  0.390644  0.003249
    2881  0.020604  0.390786  0.003248
    2891  0.020620  0.390945  0.003246
    2901  0.020684  0.391135  0.003245
    2911  0.020724  0.391333  0.003244
    2921  0.020752  0.391554  0.003243
    2931  0.020772  0.391787  0.003241
    2941  0.020776  0.392023  0.003240
    2951  0.020816  0.392276  0.003239
    2961  0.020838  0.392531  0.003238
    2971  0.020863  0.392803  0.003237
    2981  0.020840  0.393062  0.003235
    2991  0.020830  0.393321  0.003234
