#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.022751  0.476720  0.003382
     911  0.022801  0.476664  0.003378
     921  0.022861  0.476649  0.003375
     931  0.022721  0.476500  0.003370
     941  0.022773  0.476357  0.003366
     951  0.022605  0.476050  0.003362
     961  0.022444  0.475608  0.003359
     971  0.022402  0.475252  0.003353
     981  0.022247  0.474790  0.003349
     991  0.022150  0.474312  0.003344
     901  0.065787  0.450347  0.046245
     911  0.065559  0.451648  0.045911
     921  0.065402  0.452789  0.045607
     931  0.065150  0.453732  0.045344
     941  0.064804  0.454485  0.045092
     951  0.064601  0.455170  0.044834
     961  0.064316  0.455741  0.044583
     971  0.063975  0.456165  0.044353
     981  0.063689  0.456495  0.044130
     991  0.063516  0.456808  0.043911
    2701  0.442446  0.666664  0.001085
    2711  0.442448  0.666664  0.001081
    2721  0.442449  0.666664  0.001077
    2731  0.442450  0.666664  0.001074
    2741  0.442451  0.666664  0.001070
    2751  0.442453  0.666664  0.001066
    2761  0.442454  0.666664  0.001063
    2771  0.442455  0.666664  0.001059
    2781  0.442456  0.666664  0.001056
    2791  0.442457  0.666664  0.001052
    2801  0.442458  0.666664  0.001049
    2811  0.442459  0.666664  0.001045
    2821  0.442461  0.666664  0.001042
    2831  0.442462  0.666664  0.001038
    2841  0.442463  0.666664  0.001035
    2851  0.442464  0.666664  0.001031
    2861  0.442465  0.666664  0.001028
    2871  0.442466  0.666664  0.001025
    2881  0.442466  0.666664  0.001022
    2891  0.442467  0.666664  0.001018
    2901  0.442468  0.666664  0.001015
    2911  0.442470  0.666664  0.001012
    2921  0.442471  0.666664  0.001009
    2931  0.442472  0.666664  0.001006
    2941  0.442472  0.666664  0.001002
    2951  0.442473  0.666664  0.000999
    2961  0.442473  0.666664  0.000996
    2971  0.442474  0.666664  0.000993
    2981  0.442474  0.666664  0.000990
    2991  0.442474  0.666664  0.000987
