#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.021608  0.424272  0.003605
     911  0.021521  0.423293  0.003611
     921  0.021597  0.422724  0.003614
     931  0.021498  0.421997  0.003620
     941  0.021380  0.421224  0.003622
     951  0.021339  0.420577  0.003623
     961  0.021417  0.420246  0.003622
     971  0.021380  0.420008  0.003619
     981  0.021279  0.419716  0.003614
     991  0.021324  0.419634  0.003608
     901  0.057467  0.448475  0.033122
     911  0.057187  0.448576  0.033267
     921  0.056875  0.448563  0.033393
     931  0.056806  0.448477  0.033519
     941  0.056699  0.448421  0.033619
     951  0.057009  0.448524  0.033706
     961  0.057521  0.448869  0.033790
     971  0.057746  0.449389  0.033850
     981  0.057834  0.449880  0.033925
     991  0.057907  0.450397  0.033993
    2701  0.273912  0.665394  0.005655
    2711  0.273915  0.665394  0.005655
    2721  0.273935  0.665394  0.005655
    2731  0.273993  0.665394  0.005655
    2741  0.273988  0.665395  0.005654
    2751  0.274031  0.665395  0.005654
    2761  0.274068  0.665395  0.005653
    2771  0.274077  0.665395  0.005652
    2781  0.274080  0.665396  0.005651
    2791  0.274069  0.665396  0.005649
    2801  0.274024  0.665396  0.005648
    2811  0.274003  0.665396  0.005648
    2821  0.273923  0.665396  0.005649
    2831  0.273891  0.665396  0.005651
    2841  0.273857  0.665396  0.005651
    2851  0.273765  0.665395  0.005653
    2861  0.273713  0.665395  0.005655
    2871  0.273671  0.665395  0.005657
    2881  0.273681  0.665394  0.005659
    2891  0.273675  0.665394  0.005661
    2901  0.273652  0.665393  0.005664
    2911  0.273604  0.665392  0.005667
    2921  0.273564  0.665391  0.005671
    2931  0.273541  0.665390  0.005676
    2941  0.273504  0.665389  0.005682
    2951  0.273484  0.665388  0.005689
    2961  0.273495  0.665386  0.005696
    2971  0.273526  0.665385  0.005702
    2981  0.273586  0.665383  0.005709
    2991  0.273620  0.665382  0.005716
