#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.021338  0.463286  0.002861
     911  0.021312  0.463548  0.002858
     921  0.021197  0.463540  0.002857
     931  0.021505  0.462315  0.002869
     941  0.021641  0.461267  0.002883
     951  0.021747  0.460578  0.002895
     961  0.021679  0.459959  0.002904
     971  0.021683  0.459481  0.002911
     981  0.021785  0.459219  0.002918
     991  0.021666  0.458884  0.002924
     901  0.072340  0.515428  0.041356
     911  0.072151  0.515349  0.041293
     921  0.072243  0.515421  0.041207
     931  0.072417  0.515646  0.041097
     941  0.072779  0.516064  0.040973
     951  0.072993  0.516534  0.040848
     961  0.072777  0.516915  0.040751
     971  0.072411  0.517119  0.040697
     981  0.072164  0.517160  0.040668
     991  0.072268  0.517118  0.040650
    2701  0.024252  0.414576  0.004853
    2711  0.024231  0.414570  0.004852
    2721  0.024219  0.414503  0.004851
    2731  0.024218  0.414436  0.004851
    2741  0.024254  0.414416  0.004850
    2751  0.024283  0.414440  0.004848
    2761  0.024247  0.414457  0.004847
    2771  0.024199  0.414456  0.004845
    2781  0.024136  0.414428  0.004844
    2791  0.024129  0.414413  0.004842
    2801  0.024086  0.414386  0.004840
    2811  0.024198  0.414393  0.004839
    2821  0.024116  0.414360  0.004838
    2831  0.024213  0.414340  0.004838
    2841  0.024212  0.414335  0.004837
    2851  0.024195  0.414337  0.004836
    2861  0.024114  0.414305  0.004835
    2871  0.024063  0.414257  0.004834
    2881  0.024074  0.414232  0.004833
    2891  0.024133  0.414238  0.004832
    2901  0.024123  0.414254  0.004830
    2911  0.024086  0.414261  0.004828
    2921  0.024022  0.414245  0.004827
    2931  0.023989  0.414226  0.004825
    2941  0.023953  0.414203  0.004823
    2951  0.024054  0.414194  0.004822
    2961  0.024061  0.414203  0.004820
    2971  0.024061  0.414225  0.004818
    2981  0.024059  0.414261  0.004817
    2991  0.024048  0.414302  0.004814
