#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.021730  0.487299  0.003112
     911  0.021571  0.486665  0.003119
     921  0.021665  0.486324  0.003124
     931  0.021680  0.486089  0.003127
     941  0.021748  0.485964  0.003129
     951  0.021835  0.486004  0.003130
     961  0.021898  0.486054  0.003130
     971  0.021851  0.486088  0.003130
     981  0.021819  0.486157  0.003129
     991  0.021630  0.486028  0.003129
     901  0.059997  0.505325  0.024975
     911  0.059882  0.505982  0.024919
     921  0.059991  0.506632  0.024868
     931  0.060035  0.507295  0.024820
     941  0.060186  0.507946  0.024781
     951  0.060363  0.508342  0.024782
     961  0.060511  0.508694  0.024793
     971  0.060801  0.509123  0.024802
     981  0.061189  0.509612  0.024816
     991  0.061772  0.510022  0.024859
    2701  0.417672  0.666658  0.000409
    2711  0.417666  0.666658  0.000410
    2721  0.417665  0.666658  0.000410
    2731  0.417666  0.666658  0.000410
    2741  0.417666  0.666658  0.000411
    2751  0.417664  0.666658  0.000411
    2761  0.417665  0.666658  0.000411
    2771  0.417662  0.666658  0.000411
    2781  0.417662  0.666658  0.000411
    2791  0.417663  0.666658  0.000411
    2801  0.417665  0.666658  0.000411
    2811  0.417665  0.666658  0.000412
    2821  0.417667  0.666658  0.000412
    2831  0.417670  0.666658  0.000412
    2841  0.417668  0.666658  0.000412
    2851  0.417670  0.666658  0.000412
    2861  0.417673  0.666658  0.000412
    2871  0.417675  0.666658  0.000413
    2881  0.417680  0.666658  0.000413
    2891  0.417683  0.666658  0.000413
    2901  0.417687  0.666658  0.000413
    2911  0.417687  0.666658  0.000413
    2921  0.417687  0.666658  0.000413
    2931  0.417687  0.666658  0.000413
    2941  0.417689  0.666658  0.000414
    2951  0.417689  0.666658  0.000414
    2961  0.417689  0.666658  0.000414
    2971  0.417695  0.666658  0.000414
    2981  0.417703  0.666658  0.000414
    2991  0.417714  0.666658  0.000414
