#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.021008  0.441308  0.003304
     911  0.021169  0.441837  0.003299
     921  0.021282  0.442632  0.003292
     931  0.021283  0.443209  0.003289
     941  0.021497  0.443730  0.003288
     951  0.021554  0.444412  0.003285
     961  0.021809  0.444880  0.003288
     971  0.021655  0.445156  0.003291
     981  0.021638  0.445450  0.003292
     991  0.021650  0.445665  0.003294
     901  0.068309  0.463194  0.041442
     911  0.068221  0.463041  0.041501
     921  0.068150  0.462959  0.041538
     931  0.067733  0.462787  0.041589
     941  0.067360  0.462541  0.041636
     951  0.067069  0.462253  0.041681
     961  0.066732  0.461901  0.041733
     971  0.066557  0.461580  0.041791
     981  0.066392  0.461308  0.041836
     991  0.066367  0.461077  0.041882
    2701  0.287628  0.665602  0.005525
    2711  0.287629  0.665601  0.005527
    2721  0.287657  0.665601  0.005528
    2731  0.287716  0.665601  0.005529
    2741  0.287734  0.665601  0.005529
    2751  0.287754  0.665601  0.005529
    2761  0.287730  0.665601  0.005528
    2771  0.287740  0.665602  0.005527
    2781  0.287742  0.665602  0.005526
    2791  0.287728  0.665602  0.005525
    2801  0.287725  0.665603  0.005523
    2811  0.287713  0.665603  0.005521
    2821  0.287701  0.665603  0.005519
    2831  0.287688  0.665604  0.005516
    2841  0.287665  0.665604  0.005514
    2851  0.287669  0.665605  0.005511
    2861  0.287653  0.665606  0.005507
    2871  0.287665  0.665606  0.005504
    2881  0.287698  0.665607  0.005500
    2891  0.287732  0.665608  0.005496
    2901  0.287737  0.665609  0.005493
    2911  0.287750  0.665609  0.005490
    2921  0.287759  0.665610  0.005486
    2931  0.287779  0.665611  0.005482
    2941  0.287818  0.665612  0.005478
    2951  0.287848  0.665612  0.005475
    2961  0.287861  0.665613  0.005471
    2971  0.287840  0.665614  0.005467
    2981  0.287853  0.665614  0.005464
    2991  0.287867  0.665615  0.005460
