#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.020611  0.430812  0.003060
     911  0.020741  0.429891  0.003068
     921  0.020574  0.428820  0.003075
     931  0.020567  0.427968  0.003079
     941  0.020542  0.427189  0.003085
     951  0.020694  0.426778  0.003090
     961  0.020620  0.426377  0.003093
     971  0.020559  0.426019  0.003095
     981  0.020601  0.425553  0.003099
     991  0.020493  0.425033  0.003102
     901  0.064835  0.517939  0.038167
     911  0.064999  0.516671  0.038342
     921  0.065016  0.515406  0.038508
     931  0.064903  0.514186  0.038662
     941  0.064961  0.513013  0.038801
     951  0.064955  0.511559  0.038964
     961  0.065089  0.510240  0.039106
     971  0.065293  0.508838  0.039260
     981  0.065685  0.507596  0.039405
     991  0.065789  0.506446  0.039536
    2701  0.366508  0.666548  0.001651
    2711  0.366513  0.666548  0.001649
    2721  0.366510  0.666548  0.001648
    2731  0.366518  0.666548  0.001647
    2741  0.366529  0.666549  0.001645
    2751  0.366544  0.666549  0.001644
    2761  0.366558  0.666549  0.001643
    2771  0.366563  0.666549  0.001641
    2781  0.366579  0.666549  0.001640
    2791  0.366600  0.666549  0.001638
    2801  0.366612  0.666549  0.001637
    2811  0.366611  0.666549  0.001636
    2821  0.366610  0.666549  0.001636
    2831  0.366608  0.666549  0.001636
    2841  0.366612  0.666549  0.001637
    2851  0.366609  0.666549  0.001639
    2861  0.366609  0.666549  0.001640
    2871  0.366615  0.666549  0.001641
    2881  0.366625  0.666549  0.001642
    2891  0.366631  0.666549  0.001643
    2901  0.366643  0.666549  0.001643
    2911  0.366659  0.666549  0.001644
    2921  0.366678  0.666549  0.001645
    2931  0.366688  0.666549  0.001645
    2941  0.366698  0.666549  0.001646
    2951  0.366706  0.666549  0.001646
    2961  0.366724  0.666548  0.001647
    2971  0.366730  0.666548  0.001647
    2981  0.366738  0.666548  0.001648
    2991  0.366757  0.666548  0.001648
