#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.022111  0.457789  0.003586
     911  0.022276  0.457565  0.003586
     921  0.022356  0.457593  0.003584
     931  0.022572  0.457329  0.003588
     941  0.022648  0.457271  0.003591
     951  0.022574  0.457208  0.003591
     961  0.022570  0.457244  0.003589
     971  0.022583  0.457409  0.003584
     981  0.022669  0.457545  0.003581
     991  0.022594  0.457652  0.003577
     901  0.054069  0.454946  0.028639
     911  0.054140  0.454191  0.028769
     921  0.054311  0.453578  0.028882
     931  0.054215  0.453071  0.028967
     941  0.054000  0.452586  0.029019
     951  0.053723  0.452063  0.029059
     961  0.053703  0.451510  0.029113
     971  0.053877  0.450980  0.029174
     981  0.053901  0.450516  0.029232
     991  0.054130  0.450161  0.029294
    2701  0.378203  0.666583  0.001443
    2711  0.378191  0.666583  0.001442
    2721  0.378186  0.666583  0.001441
    2731  0.378185  0.666583  0.001439
    2741  0.378180  0.666584  0.001438
    2751  0.378172  0.666584  0.001437
    2761  0.378160  0.666584  0.001435
    2771  0.378155  0.666584  0.001434
    2781  0.378153  0.666584  0.001433
    2791  0.378151  0.666584  0.001431
    2801  0.378145  0.666584  0.001430
    2811  0.378144  0.666584  0.001428
    2821  0.378143  0.666584  0.001426
    2831  0.378149  0.666584  0.001425
    2841  0.378145  0.666584  0.001423
    2851  0.378144  0.666585  0.001421
    2861  0.378138  0.666585  0.001420
    2871  0.378129  0.666585  0.001418
    2881  0.378118  0.666585  0.001416
    2891  0.378104  0.666585  0.001415
    2901  0.378109  0.666585  0.001413
    2911  0.378122  0.666585  0.001412
    2921  0.378132  0.666585  0.001410
    2931  0.378148  0.666585  0.001409
    2941  0.378156  0.666585  0.001407
    2951  0.378176  0.666585  0.001406
    2961  0.378188  0.666585  0.001405
    2971  0.378193  0.666585  0.001405
    2981  0.378203  0.666585  0.001404
    2991  0.378210  0.666586  0.001403
