#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.022612  0.499097  0.002567
     911  0.022494  0.499174  0.002566
     921  0.022381  0.499156  0.002564
     931  0.022208  0.498946  0.002563
     941  0.022133  0.498705  0.002562
     951  0.022075  0.498477  0.002561
     961  0.021984  0.498227  0.002560
     971  0.022238  0.498058  0.002562
     981  0.022149  0.497868  0.002564
     991  0.022074  0.497639  0.002566
     901  0.063798  0.536482  0.026080
     911  0.063999  0.534653  0.026376
     921  0.064371  0.532384  0.026735
     931  0.064642  0.529600  0.027175
     941  0.064522  0.526849  0.027636
     951  0.064372  0.524232  0.028101
     961  0.064347  0.521848  0.028536
     971  0.064388  0.519728  0.028919
     981  0.064441  0.517905  0.029245
     991  0.064401  0.516285  0.029526
    2701  0.243986  0.663490  0.010566
    2711  0.244003  0.663484  0.010583
    2721  0.243998  0.663479  0.010598
    2731  0.243994  0.663474  0.010612
    2741  0.244000  0.663471  0.010624
    2751  0.244004  0.663467  0.010634
    2761  0.243965  0.663465  0.010642
    2771  0.243915  0.663462  0.010649
    2781  0.243876  0.663460  0.010655
    2791  0.243851  0.663458  0.010661
    2801  0.243865  0.663456  0.010667
    2811  0.243917  0.663453  0.010673
    2821  0.244002  0.663451  0.010680
    2831  0.244093  0.663448  0.010688
    2841  0.244175  0.663445  0.010696
    2851  0.244239  0.663443  0.010704
    2861  0.244251  0.663441  0.010710
    2871  0.244253  0.663438  0.010717
    2881  0.244218  0.663437  0.010722
    2891  0.244185  0.663435  0.010726
    2901  0.244173  0.663434  0.010730
    2911  0.244138  0.663433  0.010733
    2921  0.244145  0.663431  0.010737
    2931  0.244174  0.663430  0.010739
    2941  0.244151  0.663429  0.010742
    2951  0.244117  0.663428  0.010743
    2961  0.244083  0.663428  0.010745
    2971  0.244123  0.663427  0.010745
    2981  0.244136  0.663427  0.010745
    2991  0.244149  0.663427  0.010745
