#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.021917  0.472469  0.003152
     911  0.022033  0.472421  0.003145
     921  0.021905  0.472197  0.003142
     931  0.021886  0.472028  0.003138
     941  0.022090  0.472043  0.003136
     951  0.021869  0.471790  0.003137
     961  0.022024  0.471768  0.003137
     971  0.022033  0.471871  0.003135
     981  0.022009  0.471998  0.003134
     991  0.022005  0.472201  0.003131
     901  0.066757  0.463255  0.046147
     911  0.066638  0.463060  0.046151
     921  0.066350  0.462763  0.046201
     931  0.065879  0.462320  0.046284
     941  0.065519  0.461795  0.046379
     951  0.065296  0.461141  0.046485
     961  0.064811  0.460376  0.046589
     971  0.064426  0.459555  0.046697
     981  0.064018  0.458674  0.046789
     991  0.064113  0.457986  0.046849
    2701  0.435687  0.666665  0.000250
    2711  0.435688  0.666665  0.000250
    2721  0.435689  0.666665  0.000250
    2731  0.435690  0.666665  0.000250
    2741  0.435691  0.666665  0.000250
    2751  0.435690  0.666665  0.000250
    2761  0.435689  0.666665  0.000250
    2771  0.435688  0.666665  0.000250
    2781  0.435689  0.666665  0.000250
    2791  0.435688  0.666665  0.000250
    2801  0.435689  0.666665  0.000250
    2811  0.435689  0.666665  0.000250
    2821  0.435690  0.666665  0.000251
    2831  0.435691  0.666665  0.000251
    2841  0.435692  0.666665  0.000251
    2851  0.435692  0.666665  0.000251
    2861  0.435691  0.666665  0.000251
    2871  0.435691  0.666665  0.000251
    2881  0.435689  0.666665  0.000251
    2891  0.435686  0.666665  0.000251
    2901  0.435685  0.666665  0.000252
    2911  0.435685  0.666665  0.000252
    2921  0.435685  0.666665  0.000252
    2931  0.435684  0.666665  0.000252
    2941  0.435686  0.666665  0.000252
    2951  0.435688  0.666665  0.000252
    2961  0.435687  0.666665  0.000252
    2971  0.435688  0.666665  0.000252
    2981  0.435690  0.666665  0.000252
    2991  0.435691  0.666665  0.000252
