#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.020584  0.463848  0.002558
     911  0.020403  0.463923  0.002550
     921  0.020460  0.463978  0.002545
     931  0.020475  0.464200  0.002538
     941  0.020440  0.464454  0.002530
     951  0.020575  0.464936  0.002523
     961  0.020751  0.465507  0.002518
     971  0.020864  0.465984  0.002515
     981  0.020789  0.466369  0.002513
     991  0.020897  0.466721  0.002512
     901  0.058389  0.485264  0.030737
     911  0.058465  0.485839  0.030723
     921  0.058404  0.486429  0.030688
     931  0.058535  0.487022  0.030645
     941  0.058911  0.487622  0.030621
     951  0.059340  0.488129  0.030626
     961  0.059691  0.488524  0.030657
     971  0.060187  0.488849  0.030709
     981  0.060509  0.489255  0.030754
     991  0.060805  0.489775  0.030788
    2701  0.425165  0.666660  0.000436
    2711  0.425169  0.666660  0.000435
    2721  0.425173  0.666660  0.000435
    2731  0.425176  0.666660  0.000435
    2741  0.425176  0.666660  0.000434
    2751  0.425175  0.666660  0.000434
    2761  0.425176  0.666660  0.000434
    2771  0.425180  0.666660  0.000433
    2781  0.425182  0.666660  0.000433
    2791  0.425183  0.666660  0.000433
    2801  0.425184  0.666660  0.000432
    2811  0.425185  0.666660  0.000432
    2821  0.425185  0.666660  0.000432
    2831  0.425188  0.666660  0.000431
    2841  0.425191  0.666660  0.000431
    2851  0.425192  0.666660  0.000431
    2861  0.425193  0.666660  0.000431
    2871  0.425192  0.666660  0.000430
    2881  0.425193  0.666660  0.000430
    2891  0.425192  0.666660  0.000430
    2901  0.425194  0.666660  0.000430
    2911  0.425196  0.666660  0.000430
    2921  0.425201  0.666660  0.000430
    2931  0.425206  0.666660  0.000430
    2941  0.425206  0.666660  0.000429
    2951  0.425205  0.666660  0.000429
    2961  0.425203  0.666660  0.000429
    2971  0.425201  0.666660  0.000429
    2981  0.425199  0.666660  0.000429
    2991  0.425196  0.666660  0.000429
