#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.022276  0.388097  0.003944
     911  0.022135  0.388370  0.003927
     921  0.022158  0.388864  0.003909
     931  0.021987  0.389075  0.003895
     941  0.022020  0.389467  0.003881
     951  0.022018  0.389955  0.003865
     961  0.021852  0.390197  0.003851
     971  0.021944  0.390366  0.003839
     981  0.021904  0.390581  0.003826
     991  0.021917  0.390878  0.003814
     901  0.068795  0.534467  0.027627
     911  0.069414  0.534886  0.027685
     921  0.070134  0.534919  0.027817
     931  0.070531  0.534999  0.027946
     941  0.070528  0.534914  0.028093
     951  0.070340  0.534759  0.028251
     961  0.070206  0.534603  0.028394
     971  0.070016  0.534439  0.028526
     981  0.069851  0.534303  0.028629
     991  0.069707  0.534201  0.028705
    2701  0.421581  0.666658  0.000475
    2711  0.421579  0.666658  0.000475
    2721  0.421575  0.666658  0.000475
    2731  0.421573  0.666658  0.000475
    2741  0.421567  0.666658  0.000475
    2751  0.421566  0.666658  0.000475
    2761  0.421565  0.666658  0.000475
    2771  0.421563  0.666658  0.000475
    2781  0.421565  0.666658  0.000475
    2791  0.421567  0.666658  0.000475
    2801  0.421568  0.666658  0.000475
    2811  0.421566  0.666658  0.000475
    2821  0.421566  0.666658  0.000475
    2831  0.421567  0.666658  0.000475
    2841  0.421568  0.666658  0.000475
    2851  0.421565  0.666658  0.000475
    2861  0.421562  0.666658  0.000475
    2871  0.421561  0.666658  0.000475
    2881  0.421559  0.666658  0.000475
    2891  0.421559  0.666658  0.000474
    2901  0.421557  0.666658  0.000474
    2911  0.421554  0.666658  0.000474
    2921  0.421553  0.666658  0.000474
    2931  0.421548  0.666658  0.000474
    2941  0.421541  0.666658  0.000474
    2951  0.421533  0.666658  0.000475
    2961  0.421523  0.666658  0.000475
    2971  0.421512  0.666658  0.000476
    2981  0.421506  0.666658  0.000477
    2991  0.421502  0.666658  0.000477
