#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.020230  0.363650  0.003368
     911  0.020252  0.364638  0.003369
     921  0.020266  0.365760  0.003367
     931  0.020283  0.366967  0.003363
     941  0.020264  0.368176  0.003358
     951  0.020530  0.369571  0.003358
     961  0.020506  0.370944  0.003354
     971  0.020892  0.371690  0.003362
     981  0.020969  0.372647  0.003367
     991  0.021101  0.373679  0.003372
     901  0.064450  0.554109  0.024712
     911  0.064205  0.553777  0.024739
     921  0.064137  0.553410  0.024784
     931  0.063955  0.552994  0.024855
     941  0.063715  0.552571  0.024920
     951  0.063232  0.552025  0.024992
     961  0.062943  0.551463  0.025061
     971  0.062791  0.550945  0.025113
     981  0.062585  0.550401  0.025173
     991  0.062593  0.549941  0.025217
    2701  0.025465  0.432563  0.005186
    2711  0.025421  0.432539  0.005186
    2721  0.025477  0.432567  0.005186
    2731  0.025529  0.432632  0.005185
    2741  0.025577  0.432720  0.005185
    2751  0.025524  0.432788  0.005185
    2761  0.025507  0.432862  0.005184
    2771  0.025517  0.432957  0.005183
    2781  0.025505  0.433042  0.005183
    2791  0.025593  0.433098  0.005183
    2801  0.025531  0.433131  0.005183
    2811  0.025524  0.433175  0.005183
    2821  0.025489  0.433214  0.005182
    2831  0.025470  0.433248  0.005182
    2841  0.025498  0.433308  0.005181
    2851  0.025481  0.433370  0.005180
    2861  0.025452  0.433429  0.005178
    2871  0.025432  0.433490  0.005177
    2881  0.025423  0.433560  0.005175
    2891  0.025439  0.433644  0.005173
    2901  0.025389  0.433676  0.005172
    2911  0.025372  0.433704  0.005172
    2921  0.025429  0.433754  0.005171
    2931  0.025388  0.433794  0.005170
    2941  0.025415  0.433852  0.005169
    2951  0.025450  0.433886  0.005169
    2961  0.025513  0.433954  0.005168
    2971  0.025530  0.434018  0.005168
    2981  0.025511  0.434082  0.005167
    2991  0.025547  0.434124  0.005167
