#  Iter.   M_avg.    U_Bind.    Susc.
     901  0.023133  0.486497  0.003159
     911  0.022912  0.486469  0.003156
     921  0.022822  0.486418  0.003150
     931  0.022670  0.486221  0.003144
     941  0.022818  0.485844  0.003142
     951  0.022665  0.485354  0.003140
     961  0.022601  0.484919  0.003138
     971  0.022555  0.484528  0.003135
     981  0.022458  0.484124  0.003133
     991  0.022446  0.483834  0.003128
     901  0.057199  0.476753  0.032301
     911  0.057176  0.477324  0.032162
     921  0.057447  0.477893  0.032046
     931  0.057558  0.478462  0.031936
     941  0.057679  0.479123  0.031818
     951  0.057676  0.479809  0.031692
     961  0.057549  0.480466  0.031555
     971  0.057559  0.481178  0.031405
     981  0.057690  0.481931  0.031261
     991  0.057786  0.482715  0.031121
    2701  0.021691  0.447711  0.003083
    2711  0.021637  0.447810  0.003082
    2721  0.021661  0.447941  0.003081
    2731  0.021720  0.448051  0.003080
    2741  0.021714  0.448173  0.003078
    2751  0.021778  0.448318  0.003077
    2761  0.021779  0.448478  0.003076
    2771  0.021807  0.448606  0.003075
    2781  0.021816  0.448746  0.003074
    2791  0.021851  0.448787  0.003073
    2801  0.021802  0.448808  0.003073
    2811  0.021775  0.448828  0.003073
    2821  0.021726  0.448832  0.003072
    2831  0.021711  0.448823  0.003072
    2841  0.021666  0.448803  0.003072
    2851  0.021701  0.448799  0.003072
    2861  0.021719  0.448792  0.003072
    2871  0.021615  0.448735  0.003072
    2881  0.021609  0.448692  0.003073
    2891  0.021567  0.448637  0.003073
    2901  0.021524  0.448570  0.003073
    2911  0.021492  0.448500  0.003072
    2921  0.021579  0.448443  0.003073
    2931  0.021603  0.448409  0.003073
    2941  0.021563  0.448364  0.003073
    2951  0.021640  0.448298  0.003074
    2961  0.021591  0.448218  0.003074
    2971  0.021580  0.448145  0.003075
    2981  0.021641  0.448100  0.003075
    2991  0.021630  0.448059  0.003075
